tip1	tip2	distance
Pectobacterium_actinidiae-_-JRMH01000000--_KKH3_T	Pectobacterium_aquaticum-_-MK035744--_A212-S19-A16_T	0.00974
Pectobacterium_aquaticum-_-MK035744--_A212-S19-A16_T	Pectobacterium_quasiaquaticum-_-MW115908--_A477-S1-J17T	0.00626
Pectobacterium_aroidearum-_-JN600323--_SCRI_109_T	Pectobacterium_fontis-_-MH627387--_M022_T	0.0236
Pectobacterium_cacticida-_-AJ223409--_LMG_17936_LTP__T	g__122277	0.026431
g__1082702	Lonsdalea_britannica-_-JF311442--_LMG_26267T_T	0.005551
Brenneria_salicis-_-U80210--_ATCC_15712_T	Lonsdalea_quercina-_-AJ233416--_DSM_4561_T	0.00625
Lonsdalea_iberica-_-JF311441--_LMG_26264T_T	Lonsdalea_populi-_-JQ291575--_NY060_T	0.00922
Brenneria_goodwinii-_-JN544202--_LMG_26270_T	Brenneria_bubanii-_-MW431053--_4F2T	0.02247
Brenneria_rubrifaciens-_-AJ233418--_DSM_4483_T	Brenneria_bubanii-_-MW431053--_4F2T	0.03214
Dickeya_dadantii_subsp._dadantii-_-AOOE01000052--_NCPPB_898_T	Dickeya_fangzhongdai-_-CP025003--_DSM_101947_n_T	0.01738
Dickeya_solani-_-KF639914--_NCPPB_4575_T	Dickeya_dianthicola-_-AF520708--_CFBP_1200_T	0.020569999999999998
Brenneria_roseae_subsp._roseae-_-KF308291--_FRB_222_T	Dickeya_solani-_-KF639914--_NCPPB_4575_T	0.02266
Dickeya_chrysanthemi-_-AJ233412--_DSM_4610_T	Dickeya_zeae-_-AF520711--_CFBP_2052_T	0.01538
Dickeya_lacustris-_-MH577543--_S29_T	Dickeya_zeae-_-AF520711--_CFBP_2052_T	0.01328
Dickeya_aquatica-_-JX273704--_174/2_T	Dickeya_zeae-_-AF520711--_CFBP_2052_T	0.01405
Dickeya_undicola-_-MH699400--_2B12_T	Dickeya_aquatica-_-JX273704--_174/2_T	0.01671
Dickeya_dadantii_subsp._dieffenbachiae-_-AF520712--_CFBP_2051_T	Dickeya_zeae-_-AF520711--_CFBP_2052_T	0.00638
g__2884243	Musicola_paradisiaca-_-Z96096--_LMG_2542_T	0.002781
Musicola_keenii-_-MT275741--_A3967T	g__2884243	0.015260999999999999
Dickeya_oryzae-_-MK791744--_ZYY5_T	Dickeya_parazeae-_-MW947273--_S31_/type_materialtype_strain_of_Dickeya_parazeaeT	0.02303
Dickeya_poaceiphila-_-MT226771--_NCPPB-569_T	Dickeya_parazeae-_-MW947273--_S31_/type_materialtype_strain_of_Dickeya_parazeaeT	0.015280000000000002
Symbiopectobacterium_purcellii-_-OK044380--_SyEd1_T	g__801	2e-6
g__1565532	Rouxiella_aceris-_-MN737199--_SAP-1T	0.011101
g__568	g__34037	0.005562
g__629	Yersinia_vastinensis-_-LR745669--_IP38594_T	0.006251
Yersinia_similis-_-AM182404--_Y228_T	Yersinia_pestis-_-AF366383--_NCTC_5923_T	0.005559999999999999
Yersinia_wautersii-_-HG326166--_12-219N1_T	Yersinia_pseudotuberculosis-_-AF366375--_ATCC_29833_T	0.0014
Yersinia_pestis-_-AF366383--_NCTC_5923_T	Yersinia_pseudotuberculosis-_-AF366375--_ATCC_29833_T	0.00141
Yersinia_aleksiciae-_-AJ627597--_Y159_T	Yersinia_bercovieri-_-AF366377--_ATCC_43970_T	0.01041
Yersinia_massiliensis-_-CAKR01000050--_CCUG_53443_T	Yersinia_bercovieri-_-AF366377--_ATCC_43970_T	0.01947
Yersinia_ruckeri-_-AF366385--_ATCC_29473_T	Yersinia_bercovieri-_-AF366377--_ATCC_43970_T	0.02085
Yersinia_kristensenii_subsp._kristensenii-_-AF366381--_ATCC_33638_T	Yersinia_pekkanenii-_-GQ451988--_A125KOH2_T	0.01042
Yersinia_kristensenii_subsp._kristensenii-_-AF366381--_ATCC_33638_T	Yersinia_intermedia-_-AF366380--_ATCC_29909_T	0.01042
Yersinia_thracica-_-LR745665--_IP34646_T	Yersinia_intermedia-_-AF366380--_ATCC_29909_T	0.01458
Yersinia_aldovae-_-AF366376--_ATCC_35236_T	Yersinia_pekkanenii-_-GQ451988--_A125KOH2_T	0.00139
Yersinia_rochesterensi-_-KJ606916--_EPLC-04_T	Yersinia_pekkanenii-_-GQ451988--_A125KOH2_T	0.00486
Yersinia_rohdei-_-ACCD01000072--_ATCC_43380_T	Yersinia_pekkanenii-_-GQ451988--_A125KOH2_T	0.0215
Yersinia_intermedia-_-AF366380--_ATCC_29909_T	Yersinia_pekkanenii-_-GQ451988--_A125KOH2_T	0.006939999999999999
Yersinia_mollaretii-_-AF366382--_ATCC_43969_T	Yersinia_pekkanenii-_-GQ451988--_A125KOH2_T	0.00695
Yersinia_mollaretii-_-AF366382--_ATCC_43969_T	Yersinia_intermedia-_-AF366380--_ATCC_29909_T	0.00695
Yersinia_frederiksenii-_-AF366379--_ATCC_33641_T	Yersinia_artesiana-_-LR745664--_IP42281_T	0.01598
Yersinia_canariae-_-MN434987--_NCTC_14382_T	Yersinia_artesiana-_-LR745664--_IP42281_T	0.014589999999999999
Yersinia_enterocolitica_subsp._palearctica-_-FR729477--_Y11_T	Yersinia_hibernica-_-MK129259--_CFS1934_T	0.00972
Yersinia_enterocolitica_subsp._enterocolitica-_-AF366378--_ATCC_9610_T	Yersinia_enterocolitica_subsp._palearctica-_-FR729477--_Y11_T	0.01043
Yersinia_artesiana-_-LR745664--_IP42281_T	Yersinia_proxima-_-LR745667--_IP37424_T	0.01457
Yersinia_alsatica-_-LR745670--_IP38850_T	g__629	0.011111
Yersinia_entomophaga-_-DQ400782--_MH-1_T	Yersinia_nurmii-_-FJ717338--_APN3a-c_T	0.0014
Serratia_oryzae-_-KX421209--_J11-6_T	Rahnella_aceris-_-MN737201--_SAP-19_T	0.021599999999999998
Rahnella_aceris-_-MN737201--_SAP-19_T	Rahnella_aquatilis-_-AJ233426--_DSM_4594_T	0.005549999999999999
Rahnella_perminowiae-_-MW715676--_SL6T	Rahnella_aceris-_-MN737201--_SAP-19_T	0.01265
Rahnella_variigena-_-GQ148969--_CIP_105588_T	Rahnella_contaminans-_-MT012959--_Lac-M11_T	0.014020000000000001
Ewingella_americana-_-JN175329--_CIP_81.94_T	g__41201	2e-6
Hafnia_psychrotolerans-_-KJ023821--_DJC1-1_T	Rahnella_victoriana-_-KF308403--_FRB_225_T	0.030359999999999995
Rahnella_bonaserana-_-MW715678--_H11b_/type_materialtype_strain_of_Rahnella_bonaseranaT	Rahnella_rivi-_-MW715679--_FC061912-KT	0.00595
Rahnella_victoriana-_-KF308403--_FRB_225_T	Rahnella_bonaserana-_-MW715678--_H11b_/type_materialtype_strain_of_Rahnella_bonaseranaT	0.0074400000000000004
Rahnella_laticis-_-MN737202--_SAP-17_T	g__34037	0.006941
Rahnella_bruchi-_-KF308407--_FRB_226_T	Rahnella_ecdela-_-MW715680--_FRB_231_/type_materialtype_strain_of_Rahnella_ecdelaT	2e-5
Rahnella_woolbedingensis-_-KF308409--_FRB_227_T	Rahnella_bruchi-_-KF308407--_FRB_226_T	0.00151
Rahnella_woolbedingensis-_-KF308409--_FRB_227_T	Rahnella_ecdela-_-MW715680--_FRB_231_/type_materialtype_strain_of_Rahnella_ecdelaT	0.00151
Rahnella_inusitata-_-U90758--_DSM_30078_T	Rouxiella_silvae-_-MRWD01000109--_213_T	0.00972
Rouxiella_badensis-_-MRWE01000064--_DSM_100043_T	Rouxiella_chamberiensis-_-KJ526379--_130333_T	0.00693
Hafnia_alvei-_-M59155--_ATCC_13337_T	Obesumbacterium_proteus-_-AJ233422--_DSM_2777_T	0.002781
Hafnia_alvei-_-M59155--_ATCC_13337_T	g__82982	0.002781
Obesumbacterium_proteus-_-AJ233422--_DSM_2777_T	g__82982	2e-6
Hafnia_paralvei-_-FM179943--_ATCC_29927_T	Obesumbacterium_proteus-_-AJ233422--_DSM_2777_T	0.016691
Hafnia_paralvei-_-FM179943--_ATCC_29927_T	g__82982	0.016691
Serratia_liquefaciens-_-CP006252--_ATCC_27592_T	Serratia_grimesii-_-AJ233430--_DSM_30063_T	0.00694
Serratia_grimesii-_-AJ233430--_DSM_30063_T	Serratia_proteamaculans-_-AJ233434--_DSM_4543_T	0.00347
Serratia_quinivorans-_-AJ233435--_DSM_4597_T	Serratia_proteamaculans-_-AJ233434--_DSM_4543_T	0.00765
Serratia_myotis-_-KJ739884--_12_T	Serratia_quinivorans-_-AJ233435--_DSM_4597_T	0.00855
Serratia_fonticola-_-AJ233429--_DSM_4576_T	Serratia_grimesii-_-AJ233430--_DSM_30063_T	0.02575
Serratia_aquatilis-_-KT387999--_2015-2462-01_T	Serratia_grimesii-_-AJ233430--_DSM_30063_T	0.0292
Serratia_microhaemolytica-_-MH179307--_ZS-11_T	g__1565532	0.067151
Serratia_ficaria-_-AJ233428--_DSM_4569_T	Serratia_vespertilionis-_-KJ739885--_52_T	0.00511
Serratia_entomophila-_-AJ233427--_DSM_12358_T	Serratia_ficaria-_-AJ233428--_DSM_4569_T	0.00904
Serratia_plymuthica-_-AJ233433--_DSM_4540_T	Serratia_inhibens-_-MN567110--_S40_T	7e-4
Serratia_odorifera-_-AJ233432--_DSM_4582_T	Serratia_ficaria-_-AJ233428--_DSM_4569_T	0.03476
Serratia_symbiotica-_-GU394001--_CWBI-2.3_T	Serratia_ficaria-_-AJ233428--_DSM_4569_T	0.030629999999999998
g__82978	Budvicia_diplopodorum-_-HE574451--_D9_=_DSM_21983_T	0.010400999999999999
Budvicia_aquatica-_-AJ233407--_DSM_5075_T	g__82978	0.013881
g__2716544	Chimaeribacter_coloradensis-_-MK530420--_2016-Iso4_T	6.91e-4
Chimaeribacter_arupi-_-MK530421--_2016-Iso3_T	Chimaeribacter_californicus-_-MK530419--_2015-Iso6_T	0.00417
g__745	g__724	0.018972000000000003
g__724	g__75984	0.004932000000000001
g__75984	g__713	0.004932000000000001
g__416916	Aggregatibacter_kilianii-_-MH160776--_PN_528_T	0.016061
Aggregatibacter_actinomycetemcomitans-_-M75039--_ATCC_33384_T	g__416916	0.045001
Aggregatibacter_aphrophilus-_-EU083529--_CIP_70.73_T	Aggregatibacter_kilianii-_-MH160776--_PN_528_T	0.0334
Aggregatibacter_segnis-_-AEPS01000017--_ATCC_33393_T	g__416916	0.021581
Haemophilus_pittmaniae-_-AJ290755--_HK85_T	g__416916	0.043321
g__1960084	Rodentibacter_pneumotropicus-_-M75083--_NCTC_8141_T	0.015470999999999999
Rodentibacter_rarus-_-AF024529--_CCUG_17206_T	g__1960084	0.025261
Rodentibacter_heidelbergensis-_-KX858081--_1996025094_T	g__1960084	0.021011000000000002
Rodentibacter_mrazii-_-KX858294--_Ppn418_T	Rodentibacter_ratti-_-MLAJ01000016--_F75_w_T	0.01908
Rodentibacter_myodis-_-KX858339--_Ac151_T	g__1960084	0.036311
Rodentibacter_trehalosifermentans-_-KX858172--_H1987082031_T	g__1960084	0.021891
Pasteurella_caecimuris-_-KR364783--_AA-424-CC-1_T	Rodentibacter_heylii-_-AJ438682--_P309_T	0.010069999999999999
Rodentibacter_haemolyticus-_-LC542623--_1625_19_T	Rodentibacter_heylii-_-AJ438682--_P309_T	0.04164
Mesocricetibacter_intestinalis-_-KF875567--_HIM933/7_T	g__1648517	2e-6
Pasteurella_multocida_subsp._multocida-_-AF294410--_CCUG_17976_T	Pasteurella_multocida_subsp._gallicida-_-AF294412--_CCUG_17978_T	0.00353
Pasteurella_multocida_subsp._septica-_-AF294411--_CCUG_17977_T	Pasteurella_multocida_subsp._gallicida-_-AF294412--_CCUG_17978_T	0.02777
Pasteurella_canis-_-AY362919--_CCUG_12400_T	Pasteurella_stomatis-_-AY362925--_CCUG_17979_T	0.01118
Pasteurella_dagmatis-_-ACZR01000003--_ATCC_43325_T	Pasteurella_stomatis-_-AY362925--_CCUG_17979_T	0.01768
Pasteurella_oralis-_-M75052--_CCUG_19794_T	Pasteurella_stomatis-_-AY362925--_CCUG_17979_T	0.05396000000000001
Haemophilus_felis-_-AF224292--_ATCC49733_T	Pasteurella_stomatis-_-AY362925--_CCUG_17979_T	0.053500000000000006
Actinobacillus_seminis-_-AY362897--_CCUG_27187_T	Pasteurella_mairii-_-AY362923--_CCUG_27189_T	0.03658
Pasteurella_aerogenes-_-U66491--_ATCC_27883T_T	Pasteurella_mairii-_-AY362923--_CCUG_27189_T	0.059370000000000006
Haemophilus_massiliensis-_-HG931334--_FF7_T	Pasteurella_mairii-_-AY362923--_CCUG_27189_T	0.06386
Necropsobacter_rosorum-_-GU966652--_P709_T	g__908284	2e-6
Haemophilus_aegyptius-_-AFBC01000053--_ATCC_11116_T	Haemophilus_influenzae-_-M35019--_ATCC_33391_T	0.00765
Haemophilus_haemolyticus-_-M75045--_NCTC_10659_T	Haemophilus_seminalis-_-MK796039--_SZY_H1_T	0.01461
g__155493	Gallibacterium_trehalosifermentans-_-EU339199--_52/S3/90_T	0.025651
Gallibacterium_anatis-_-AF228001--_F_149_T	g__155493	0.063061
Gallibacterium_salpingitidis-_-L06078--_CCUG_15564_T	g__155493	0.052591
Gallibacterium_melopsittaci-_-EU423985--_F450_T	g__155493	0.029541
g__256730	Volucribacter_amazonae-_-AY216869--_146/S8/89_T	0.006301
Volucribacter_psittacicida-_-AY216868--_Gerl._236/81_T	g__256730	0.006981
g__292486	Avibacterium_avium-_-M75058--_NCTC_11297_T	0.006311
Avibacterium_gallinarum-_-AY362921--_NCTC_11188_T	Avibacterium_volantium-_-M75070--_NCTC_3438_T	0.00435
Avibacterium_paragallinarum-_-AY498868--_NCTC_11296T_T	g__292486	0.021571
Actinobacillus_delphinicola-_-AY362889--_NCTC_12870_T	Actinobacillus_scotiae-_-Y09653--_M2000/95/1-_CIP_105697-_NCTC_12922_T	0.04937
Seminibacterium_arietis-_-HE797791--_DICM11-00342_T	g__1649494	2e-6
Mergibacter_septicus-_-CP054053--_Bisgaard25201T	g__2899790	2e-6
Actinobacillus_succinogenes-_-CP000746--_130Z_T	g__713	0.056491
Basfia_succiniciproducens-_-FJ463881--_JF4016_T	g__697331	2e-6
Nicoletella_semolina-_-AY508816--_CCUG_43639_T	g__271159	2e-6
Histophilus_somni-_-AF549387--_8025-_CCUG_36157-_ATCC_43625_T	g__214906	2e-6
g__1855419	g__713	0.009151999999999999
g__2094023	Glaesserella_parasuis-_-AY362909--_CCUG_3712_T	0.018371
Actinobacillus_porcinus-_-U65583--_NM319_T	Pasteurella_caballi-_-AY362918--_ATCC_49197_T	0.04228
Actinobacillus_indolicus-_-AY362891--_46KC2_T	g__2094023	0.024381
Glaesserella_australis-_-MG979297--_HS4635_T	g__2094023	0.023661
Caviibacterium_pharyngocola-_-AJ438685--_CCUG_16493_T	g__2070443	2e-6
Actinobacillus_minor-_-ACQL01000137--_NM305_T	g__2094023	0.037051
Pasteurella_bettyae-_-AY362917--_CCUG_2042_T	g__2094023	0.040511
Lonepinella_koalarum-_-Y17189--_ACM_3666_T	g__53416	2e-6
Frederiksenia_canicola-_-JQ356598--_HPA21_T	g__1649317	2e-6
Ursidibacter_maritimus-_-KJ632968--_Pb43106_T	Bibersteinia_trehalosi-_-AY362927--_NCTC_10370_T	0.051121
Ursidibacter_maritimus-_-KJ632968--_Pb43106_T	g__476528	0.051121
Bibersteinia_trehalosi-_-AY362927--_NCTC_10370_T	g__476528	2e-6
Haemophilus_paracuniculus-_-M75061--_ATCC_29986_T	g__1855419	0.049281000000000005
Actinobacillus_capsulatus-_-AY362886--_CCUG_12396_T	g__1855419	0.045771000000000006
Actinobacillus_rossii-_-AY362895--_ATCC_27072_T	g__1855419	0.030951
Conservatibacter_flavescens-_-L06082--_CCUG_24852_T	g__2070447	2e-6
Canicola_haemoglobinophilus-_-AY362907--_CCUG_3714_T	g__2860205	2e-6
Ursidibacter_arcticus-_-KJ632969--_Bamse61_T	g__1855419	0.026891
Actinobacillus_pleuropneumoniae-_-CP029003--_4074_T	Actinobacillus_ureae-_-AEVG01000167--_ATCC_25976_T	0.03203
Actinobacillus_anseriformium-_-AY172727--_F66_T	Actinobacillus_lignieresii-_-AY362892--_NCTC_4189_T	0.053900000000000003
Actinobacillus_lignieresii-_-AY362892--_NCTC_4189_T	Actinobacillus_pleuropneumoniae-_-CP029003--_4074_T	0.0325
Actinobacillus_equuli_subsp._haemolyticus-_-AF247716--_F_154_T	Actinobacillus_equuli_subsp._equuli-_-AF381186--_ATCC_19392_T	0.006370000000000001
Actinobacillus_equuli_subsp._equuli-_-AF381186--_ATCC_19392_T	Actinobacillus_hominis-_-AY362890--_NCTC_11529_T	0.00589
Actinobacillus_suis-_-AY362899--_ATCC_33415_T	Actinobacillus_equuli_subsp._equuli-_-AF381186--_ATCC_19392_T	0.014820000000000002
Actinobacillus_arthritidis-_-L06084--_CCUG_24862_LTP__T	Actinobacillus_ureae-_-AEVG01000167--_ATCC_25976_T	0.0251
Actinobacillus_ureae-_-AEVG01000167--_ATCC_25976_T	Actinobacillus_suis-_-AY362899--_ATCC_33415_T	0.024480000000000002
Haemophilus_parahaemolyticus-_-AJ295746--_NCTC_8479T_T	Haemophilus_paraphrohaemolyticus-_-M75076--_NCTC_10670_T	0.02173
Actinobacillus_vicugnae-_-HF565190--_W1618__BCCM_T	Actinobacillus_pleuropneumoniae-_-CP029003--_4074_T	0.05087
Vespertiliibacter_pulmonis-_-KF031240--_E127/08_T	g__1520333	2e-6
Mannheimia_pernigra-_-MT596512--_17CN0883_T	Mannheimia_ovis-_-MH254941--_ZY170218_T	0.0528
Mannheimia_ovis-_-MH254941--_ZY170218_T	Mannheimia_granulomatis-_-AF053902--_ATCC_49244_T	0.050929999999999996
Mannheimia_granulomatis-_-AF053902--_ATCC_49244_T	Mannheimia_bovis-_-MT974312--_ZY190616_T	0.04312
Mannheimia_caviae-_-HM439607--_T138021-75_T	Mannheimia_varigena-_-AF053893--_177-_CCUG_38462_T	0.03739
Mannheimia_haemolytica-_-M75080--_NCTC_9380_T	Mannheimia_glucosida-_-AF053889--_P925-_CCUG_38457_T	0.03547
Mannheimia_glucosida-_-AF053889--_P925-_CCUG_38457_T	Mannheimia_ruminalis-_-AF053900--_HPA92-_CCUG_38470_T	0.02716
Haemophilus_parainfluenzae-_-AEWU01000024--_ATCC_33392_T	Haemophilus_sputorum-_-AFNK01000005--_CCUG_13788_T	0.04101
Haemophilus_sputorum-_-AFNK01000005--_CCUG_13788_T	g__75984	0.029391
Mannheimia_cairinae-_-OQ389470--_AT1_/type_materialtype_strain_of_Mannheimia_cairinaeT	g__75984	0.032481
g__109471	Bisgaardia_miroungae-_-KF871284--_Wildatric_T	0.008310999999999999
Bisgaardia_hudsonensis-_-GU295084--_M327/99/2_T	g__109471	0.011191
Otariodibacter_oris-_-HM626613--_Baika1_T	g__1249016	2e-6
Muribacter_muris-_-AY362894--_NCTC_12432_T	g__1857532	2e-6
Cricetibacter_osteomyelitidis-_-KF875566--_HIM943/7_T	g__1648514	2e-6
Phocoenobacter_uteri-_-X89379--_M1063U_=_NCTC_12872_T	g__146805	2e-6
Pasteurella_skyensis-_-AJ243202--_95A1_LTP__T	Phocoenobacter_uteri-_-X89379--_M1063U_=_NCTC_12872_T	0.033291
Pasteurella_skyensis-_-AJ243202--_95A1_LTP__T	g__146805	0.033291
Haemophilus_ducreyi-_-M63900--_CIP_54.2_T	g__724	0.044151
Pasteurella_langaaensis-_-AY362922--_CCUG_15566_T	g__724	0.057011000000000006
g__2820724	Spirabiliibacterium_falconis-_-EU826035--_NCTC_11878_T	0.011760999999999999
Spirabiliibacterium_mucosae-_-L06086--_CCUG_16499_R_T	g__2820724	0.012580999999999998
Spirabiliibacterium_pneumoniae-_-AY172729--_HPA106_T	g__2820724	0.023131
Pasteurella_testudinis-_-AY362926--_CCUG_19802_T	g__745	0.068301
Chelonobacter_oris-_-JSUM01000029--_1662_T	g__658623	2e-6
Testudinibacter_aquarius-_-KJ632971--_ELNT2x_T	g__1755672	2e-6
g__2873964	Psittacicella_gerlachiana-_-KY052866--_JacoT9Past_T	0.014511
Psittacicella_melopsittaci-_-DQ381156--_B96_T	g__2873964	0.014731
Psittacicella_hinzii-_-AF487721--_111_T	g__2873964	0.028741000000000003
g__1193503	Gilliamella_mensalis-_-LT631737--_LMG29880_T	0.012601000000000001
g__1335631	Frischella_perrara-_-JX878306--_PEB0191_T	0.016761
Frischella_japonica-_-MT560688--_Ac13_T	g__1335631	0.023001
g__743714	Orbus_hercynius-_-FJ612598--_CN3_T	0.021561
Orbus_sasakiae-_-JN561614--_C7_T	g__743714	0.023471000000000002
Zophobihabitans_entericus-_-KP203834--_IPMB12T	g__2894762	2e-6
Gilliamella_bombi-_-LT631738--_LMG29879_T	Gilliamella_intestini-_-LT631740--_LMG_28358_T	0.013340000000000001
Gilliamella_bombicola-_-LT631739--_LMG_28359_T	Gilliamella_mensalis-_-LT631737--_LMG29880_T	0.00279
Gilliamella_apis-_-NASD01000000--_NO3_T	Gilliamella_apicola-_-JQ936674--_wkB1_T	0.01531
g__336803	Thorsellia_kandunguensis-_-KM269289--_W5.1.1_T	0.011321
Thorsellia_anophelis-_-AY837748--_CCUG_49520_T	g__336803	0.016721
Thorsellia_kenyensis-_-KM269290--_T2.1_T	g__336803	0.012190999999999999
Coetzeea_brasiliensis-_-KU748636--_Braz8_T	g__1903479	2e-6
g__637	Arsenophonus_apicola-_-OL469802--_ArsBeeUST	0.008971
Arsenophonus_nasoniae-_-AY264674--_ATCC_49151_T	g__637	0.009720999999999999
g__626	Xenorhabdus_hominickii-_-DQ211719--_KE01_T	0.008331
g__29487	Photorhabdus_caribbeanensis-_-EU930345--_HG29_T	0.019740999999999998
Photorhabdus_laumondii_subsp._laumondii-_-AJ007404--_TT01_T	Photorhabdus_laumondii_subsp._clarkei-_-MK039078--_BOJ-47_T	0.00856
Photorhabdus_bodei-_-MK039080--_LJ24-63_T	Photorhabdus_kleinii-_-HM072284--_KMD37_T	0.00753
Photorhabdus_khanii_subsp._guanajuatensis-_-MK039081--_DSM_15194_T	Photorhabdus_kayaii-_-AJ560630--_1121_=_DSM_15194_T	0.0014
Photorhabdus_noenieputensis-_-JQ424880--_AM7_T	Photorhabdus_aballayi-_-OP735347--_APURET	0.01466
Photorhabdus_hainanensis-_-EU930342--_C8404_T	Photorhabdus_aegyptia-_-MT355495--_BA1_T	0.008060000000000001
Photorhabdus_namnaonensis-_-LOIC01000041--_PB45.5_T	Photorhabdus_aegyptia-_-MT355495--_BA1_T	0.00867
Photorhabdus_hindustanensis-_-JX221722--_SG-MG3_T	Photorhabdus_namnaonensis-_-LOIC01000041--_PB45.5_T	0.00981
Photorhabdus_akhurstii_subsp._bharatensis-_-KJ995730--_H3_T	Photorhabdus_akhurstii_subsp._akhurstii-_-AJ007359--_FRG04_T	0.01455
Photorhabdus_akhurstii_subsp._akhurstii-_-AJ007359--_FRG04_T	Photorhabdus_caribbeanensis-_-EU930345--_HG29_T	0.01414
Photorhabdus_thracensis-_-AJ560634--_39-8_=_DSM_15199_T	Photorhabdus_antumapuensis-_-MZ676562--_UCH-936T	0.02843
Photorhabdus_antumapuensis-_-MZ676562--_UCH-936T	g__29487	0.020231000000000002
Photorhabdus_australis_subsp._australis-_-AY280572--_9802892_T	Photorhabdus_australis_subsp._thailandensis-_-MT355494--_PB68.1_T	0.0049
Photorhabdus_heterorhabditis_subsp._aluminescens-_-AY216500--_Q614_T	Photorhabdus_heterorhabditis_subsp._heterorhabditis-_-HQ142626--_SF41_T	0.00971
Photorhabdus_asymbiotica-_-Z76755--_ATCC_43950_T	Photorhabdus_luminescens_subsp._venezuelensis-_-OP727818--_INIAT	0.03211
Photorhabdus_luminescens_subsp._luminescens-_-X82248--_DSM_3368_T	Photorhabdus_luminescens_subsp._venezuelensis-_-OP727818--_INIAT	0.00421
Photorhabdus_khanii-_-AY278657--_NC19_T	Photorhabdus_stackebrandtii-_-EF467859--_GPS11_T	0.00726
Photorhabdus_tasmaniensis-_-EU930339--_T327_T	Photorhabdus_khanii-_-AY278657--_NC19_T	0.02417
Photorhabdus_temperata-_-AJ007405--_XINach_T	Photorhabdus_khanii-_-AY278657--_NC19_T	0.026399999999999996
Photorhabdus_cinerea-_-EU136626--_3107_T	g__29487	0.023031
Xenorhabdus_beddingii-_-AY278675--_DSM4764_T	Xenorhabdus_miraniensis-_-DQ211713--_Q1_T	0.0377
Xenorhabdus_cabanillasii-_-AY521244--_USTX62_T	Xenorhabdus_miraniensis-_-DQ211713--_Q1_T	0.0404
Xenorhabdus_griffiniae-_-DQ211710--_ID10_T	Xenorhabdus_ishibashii-_-GQ149086--_GDh7_T	0.02706
Xenorhabdus_ishibashii-_-GQ149086--_GDh7_T	Xenorhabdus_eapokensis-_-KX602187--_DL20_T	0.01947
Xenorhabdus_poinarii-_-X82253--_DSM_4768_T	Xenorhabdus_eapokensis-_-KX602187--_DL20_T	0.02293
Xenorhabdus_indica-_-AM040494--_28_T	Xenorhabdus_poinarii-_-X82253--_DSM_4768_T	0.03129
Xenorhabdus_doucetiae-_-DQ211709--_FRM16_T	Xenorhabdus_romanii-_-DQ211717--_PR06-A_T	0.032619999999999996
Xenorhabdus_romanii-_-DQ211717--_PR06-A_T	Xenorhabdus_mauleonii-_-DQ211715--_VC01_T	0.0293
Xenorhabdus_mauleonii-_-DQ211715--_VC01_T	Xenorhabdus_miraniensis-_-DQ211713--_Q1_T	0.02717
Xenorhabdus_miraniensis-_-DQ211713--_Q1_T	Xenorhabdus_szentirmaii-_-AJ810295--_DSM_16338_T	0.01599
Xenorhabdus_nematophila-_-AY278674--_DSM3370_T	Xenorhabdus_magdalenensis-_-HQ877464--_IMI_397775_T	0.03558
Xenorhabdus_magdalenensis-_-HQ877464--_IMI_397775_T	Xenorhabdus_szentirmaii-_-AJ810295--_DSM_16338_T	0.03433
Xenorhabdus_bovienii_subsp._bovienii-_-AY278673--_DSM4766_T	Xenorhabdus_bovienii_subsp._africana-_-ON497255--_XENO-1T	0.00493
Xenorhabdus_lircayensis-_-MT466535--_VLST	Xenorhabdus_szentirmaii-_-AJ810295--_DSM_16338_T	0.03149
Xenorhabdus_ehlersii-_-AJ810294--_DSM_16337_T	Xenorhabdus_thuongxuanensis-_-KX602193--_30TX1_T	0.01806
Xenorhabdus_budapestensis-_-AJ810293--_DSM_16342_T	Xenorhabdus_ehlersii-_-AJ810294--_DSM_16337_T	0.03053
Xenorhabdus_innexi-_-AJ810292--_DSM_16336_T	Xenorhabdus_ehlersii-_-AJ810294--_DSM_16337_T	0.026430000000000002
Xenorhabdus_stockiae-_-DQ202309--_TH01_T	Xenorhabdus_innexi-_-AJ810292--_DSM_16336_T	0.02774
Xenorhabdus_kozodoii-_-DQ211716--_SaV_T	Xenorhabdus_ehlersii-_-AJ810294--_DSM_16337_T	0.04034
Xenorhabdus_japonica-_-DQ202310--_DSM16522T_T	Xenorhabdus_vietnamensis-_-DQ205447--_VN01_T	0.01179
Xenorhabdus_koppenhoeferi-_-DQ205450--_USNJ01_T	g__626	0.027111
Xenorhabdus_khoisanae-_-HQ142625--_SF87_T	g__626	0.018201000000000002
g__583	Cosenzaea_myxofaciens-_-DQ885259--_NCIMB_13273_T	0.009021
Proteus_penneri-_-LN809884--_DSM_4544_T	Proteus_cibi-_-MG913248--_FJ2001126-3_T	0.00352
Proteus_faecis-_-MG269469--_TJ1636_T	Proteus_penneri-_-LN809884--_DSM_4544_T	0.00432
Proteus_cibi-_-MG913248--_FJ2001126-3_T	Proteus_alimentorum-_-KY930948--_08MAS0041_T	7.300000000000001e-4
Proteus_vulgaris-_-HE978268--_DSM_13387_T	Proteus_cibi-_-MG913248--_FJ2001126-3_T	0.00279
